Sample,Roll,Pitch,Yaw
4207,-0.964,2.119,223.244
4208,-0.963,2.125,223.238
4209,-0.964,2.128,223.229
4210,-0.97,2.136,223.219
4211,-0.97,2.139,223.21
4212,-0.976,2.144,223.201
4213,-0.977,2.149,223.192
4214,-0.978,2.148,223.193
4215,-0.974,2.147,223.193
4216,-0.97,2.147,223.194
4217,-0.961,2.144,223.195
4218,-0.96,2.143,223.196
4219,-0.958,2.135,223.199
4220,-0.953,2.13,223.201
4221,-0.947,2.128,223.203
4222,-0.945,2.123,223.206
4223,-0.94,2.122,223.208
4224,-0.939,2.119,223.209
4225,-0.935,2.116,223.209
4226,-0.933,2.116,223.21
4227,-0.928,2.116,223.21
4228,-0.924,2.116,223.211
4229,-0.92,2.117,223.211
4230,-0.92,2.114,223.21
4231,-0.917,2.113,223.21
4232,-0.917,2.113,223.21
4233,-0.914,2.111,223.21
4234,-0.909,2.115,223.206
4235,-0.907,2.115,223.202
4236,-0.907,2.117,223.199
4237,-0.904,2.118,223.195
4238,-0.904,2.119,223.192
4239,-0.899,2.12,223.188
4240,-0.898,2.121,223.18
4241,-0.897,2.125,223.172
4242,-0.9,2.129,223.165
4243,-0.9,2.132,223.158
4244,-0.9,2.136,223.15
4245,-0.899,2.138,223.146
4246,-0.9,2.136,223.142
4247,-0.901,2.136,223.138
4248,-0.895,2.135,223.134
4249,-0.897,2.138,223.13
4250,-0.892,2.134,223.131
4251,-0.887,2.129,223.133
4252,-0.885,2.129,223.135
4253,-0.881,2.13,223.137
4254,-0.878,2.127,223.138
4255,-0.881,2.129,223.13
4256,-0.884,2.128,223.123
4257,-0.884,2.131,223.116
4258,-0.884,2.134,223.108
4259,-0.883,2.135,223.101
4260,-0.881,2.134,223.099
4261,-0.877,2.134,223.098
4262,-0.875,2.135,223.097
4263,-0.872,2.134,223.096
4264,-0.871,2.134,223.094
4265,-0.872,2.135,223.093
4266,-0.868,2.139,223.092
4267,-0.868,2.136,223.09
4268,-0.868,2.137,223.089
4269,-0.865,2.136,223.087
4270,-0.864,2.137,223.086
4271,-0.861,2.136,223.085
4272,-0.857,2.137,223.084
4273,-0.858,2.137,223.082
4274,-0.856,2.135,223.081
4275,-0.855,2.139,223.076
4276,-0.857,2.14,223.071
4277,-0.86,2.144,223.065
4278,-0.863,2.144,223.06
4279,-0.857,2.146,223.055
4280,-0.857,2.149,223.055
4281,-0.858,2.144,223.056
4282,-0.857,2.143,223.056
4283,-0.853,2.142,223.056
4284,-0.852,2.144,223.056
4285,-0.849,2.142,223.052
4286,-0.849,2.142,223.048
4287,-0.848,2.137,223.044
4288,-0.847,2.139,223.04
4289,-0.846,2.138,223.037
4290,-0.846,2.136,223.031
4291,-0.847,2.136,223.024
4292,-0.849,2.137,223.018
4293,-0.854,2.14,223.011
4294,-0.857,2.138,223.005
4295,-0.856,2.138,223.005
4296,-0.855,2.135,223.005
4297,-0.854,2.136,223.005
4298,-0.852,2.134,223.005
4299,-0.849,2.134,223.006
4300,-0.847,2.129,223.007
4301,-0.843,2.126,223.008
4302,-0.841,2.125,223.009
4303,-0.837,2.123,223.011
4304,-0.835,2.122,223.011
4305,-0.834,2.12,223.012
4306,-0.831,2.123,223.01
4307,-0.829,2.121,223.009
4308,-0.828,2.121,223.008
4309,-0.826,2.118,223.006
4310,-0.827,2.118,223.005
4311,-0.824,2.117,223.003
4312,-0.822,2.12,223.001
4313,-0.818,2.123,222.999
4314,-0.816,2.122,222.996
4315,-0.812,2.124,222.994
4316,-0.816,2.121,222.99
4317,-0.812,2.101,222.985
4318,-0.813,2.104,222.98
4319,-0.787,2.055,222.975
4320,-0.796,2.002,222.967
4321,-0.789,1.975,222.961
4322,-0.79,2.001,222.954
4323,-0.796,2.037,222.947
4324,-0.803,2.082,222.942
4325,-0.81,2.107,222.939
4326,-0.809,2.109,222.937
4327,-0.81,2.11,222.936
4328,-0.806,2.113,222.936
4329,-0.807,2.113,222.935
4330,-0.804,2.115,222.934
4331,-0.8,2.111,222.94
4332,-0.795,2.11,222.947
4333,-0.792,2.109,222.953
4334,-0.787,2.1,222.96
4335,-0.784,2.094,222.966
4336,-0.787,2.094,222.962
4337,-0.788,2.094,222.959
4338,-0.786,2.094,222.955
4339,-0.787,2.093,222.951
4340,-0.786,2.096,222.948
4341,-0.787,2.096,222.949
4342,-0.786,2.092,222.949
4343,-0.787,2.091,222.95
4344,-0.779,2.09,222.951
4345,-0.776,2.091,222.952
4346,-0.777,2.094,222.948
4347,-0.775,2.096,222.943
4348,-0.777,2.1,222.939
4349,-0.776,2.101,222.935
4350,-0.776,2.098,222.93
4351,-0.779,2.103,222.919
4352,-0.781,2.105,222.908
4353,-0.783,2.11,222.897
4354,-0.783,2.113,222.887
4355,-0.788,2.118,222.876
4356,-0.791,2.117,222.872
4357,-0.793,2.12,222.869
4358,-0.792,2.124,222.865
4359,-0.792,2.129,222.862
4360,-0.791,2.126,222.858
4361,-0.788,2.127,222.857
4362,-0.787,2.125,222.856
4363,-0.786,2.125,222.855
4364,-0.785,2.124,222.853
4365,-0.781,2.127,222.852
4366,-0.781,2.126,222.851
4367,-0.777,2.121,222.853
4368,-0.772,2.123,222.854
4369,-0.771,2.12,222.855
4370,-0.77,2.117,222.857
4371,-0.772,2.116,222.858
4372,-0.773,2.117,222.858
4373,-0.771,2.114,222.859
4374,-0.77,2.115,222.859
4375,-0.765,2.116,222.86
4376,-0.766,2.115,222.86
4377,-0.769,2.115,222.858
4378,-0.771,2.114,222.856
4379,-0.774,2.114,222.855
4380,-0.774,2.118,222.853
4381,-0.774,2.119,222.852
4382,-0.776,2.119,222.844
4383,-0.779,2.124,222.836
4384,-0.782,2.126,222.829
4385,-0.783,2.127,222.822
4386,-0.786,2.128,222.814
4387,-0.784,2.127,222.813
4388,-0.784,2.125,222.813
4389,-0.785,2.129,222.812
4390,-0.786,2.125,222.811
4391,-0.783,2.123,222.811
4392,-0.782,2.119,222.812
4393,-0.776,2.12,222.814
4394,-0.776,2.119,222.815
4395,-0.772,2.113,222.817
4396,-0.773,2.113,222.818
4397,-0.771,2.114,222.816
4398,-0.768,2.112,222.815
4399,-0.766,2.112,222.814
4400,-0.766,2.112,222.812
4401,-0.762,2.113,222.811
4402,-0.763,2.115,222.808
4403,-0.758,2.115,222.806
4404,-0.758,2.117,222.804
4405,-0.76,2.118,222.802
4406,-0.759,2.121,222.8
4407,-0.754,2.119,222.805
4408,-0.753,2.115,222.81
4409,-0.748,2.113,222.816
4410,-0.745,2.112,222.821
4411,-0.743,2.109,222.826
4412,-0.74,2.11,222.825
4413,-0.74,2.112,222.824
4414,-0.741,2.114,222.823
4415,-0.739,2.113,222.822
4416,-0.737,2.113,222.821
4417,-0.737,2.111,222.822
4418,-0.733,2.114,222.824
4419,-0.733,2.114,222.825
4420,-0.732,2.114,222.827
4421,-0.725,2.115,222.829
4422,-0.727,2.115,222.829
4423,-0.725,2.119,222.829
4424,-0.724,2.117,222.829
4425,-0.724,2.118,222.829
4426,-0.724,2.117,222.829
4427,-0.729,2.122,222.822
4428,-0.729,2.126,222.813
4429,-0.733,2.132,222.804
4430,-0.739,2.136,222.795
4431,-0.742,2.138,222.786
4432,-0.744,2.139,222.777
4433,-0.744,2.14,222.776
4434,-0.744,2.138,222.775
4435,-0.744,2.135,222.774
4436,-0.741,2.134,222.773
4437,-0.741,2.132,222.772
4438,-0.742,2.131,222.772
4439,-0.741,2.132,222.773
4440,-0.739,2.133,222.773
4441,-0.737,2.131,222.773
4442,-0.736,2.13,222.773
4443,-0.735,2.133,222.771
4444,-0.733,2.133,222.77
4445,-0.729,2.133,222.769
4446,-0.732,2.134,222.767
4447,-0.73,2.133,222.765
4448,-0.726,2.132,222.765
4449,-0.729,2.128,222.765
4450,-0.727,2.13,222.765
4451,-0.728,2.131,222.765
4452,-0.731,2.132,222.765
4453,-0.727,2.131,222.766
4454,-0.726,2.13,222.767
4455,-0.728,2.129,222.768
4456,-0.722,2.131,222.769
4457,-0.72,2.13,222.77
4458,-0.719,2.134,222.769
4459,-0.717,2.134,222.769
4460,-0.717,2.133,222.768
4461,-0.719,2.132,222.767
4462,-0.72,2.129,222.767
4463,-0.719,2.126,222.77
4464,-0.715,2.122,222.773
4465,-0.714,2.125,222.776
4466,-0.712,2.124,222.779
4467,-0.712,2.125,222.782
4468,-0.711,2.126,222.778
4469,-0.71,2.126,222.774
4470,-0.71,2.127,222.771
4471,-0.712,2.132,222.767
4472,-0.713,2.133,222.763
4473,-0.716,2.133,222.762
4474,-0.715,2.135,222.761
4475,-0.715,2.137,222.761
4476,-0.714,2.137,222.76
4477,-0.714,2.135,222.76
4478,-0.718,2.138,222.755
4479,-0.72,2.139,222.749
4480,-0.721,2.143,222.744
4481,-0.725,2.143,222.739
4482,-0.725,2.146,222.734
4483,-0.72,2.143,222.737
4484,-0.718,2.14,222.74
4485,-0.718,2.142,222.743
4486,-0.714,2.143,222.746
4487,-0.712,2.138,222.749
4488,-0.716,2.139,222.744
4489,-0.717,2.136,222.739
4490,-0.716,2.141,222.735
4491,-0.72,2.142,222.731
4492,-0.716,2.142,222.726
4493,-0.719,2.144,222.72
4494,-0.719,2.15,222.715
4495,-0.718,2.154,222.71
4496,-0.718,2.157,222.705
4497,-0.716,2.158,222.7
4498,-0.717,2.159,222.695
4499,-0.714,2.156,222.694
4500,-0.71,2.155,222.694
4501,-0.709,2.156,222.693
4502,-0.696,2.18,222.693
4503,-0.679,2.17,222.694
4504,-0.629,2.176,222.7
4505,-0.55,2.149,222.71
4506,-0.472,2.128,222.726
4507,-0.436,2.116,222.749
4508,-0.446,2.116,222.774
4509,-0.463,2.112,222.797
4510,-0.47,2.119,222.819
4511,-0.477,2.127,222.839
4512,-0.482,2.134,222.86
4513,-0.483,2.14,222.88
4514,-0.486,2.142,222.904
4515,-0.488,2.147,222.928
4516,-0.494,2.153,222.951
4517,-0.495,2.151,222.976
4518,-0.488,2.15,223.001
4519,-0.491,2.159,223.023
4520,-0.485,2.16,223.046
4521,-0.492,2.163,223.068
4522,-0.492,2.159,223.091
4523,-0.489,2.161,223.113
4524,-0.48,2.161,223.141
4525,-0.472,2.163,223.17
4526,-0.456,2.162,223.199
4527,-0.445,2.153,223.23
4528,-0.438,2.147,223.26
4529,-0.441,2.144,223.282
4530,-0.438,2.146,223.304
4531,-0.444,2.147,223.326
4532,-0.449,2.142,223.347
4533,-0.451,2.152,223.369
4534,-0.451,2.143,223.394
4535,-0.444,2.144,223.42
4536,-0.443,2.145,223.446
4537,-0.441,2.143,223.473
4538,-0.434,2.141,223.5
4539,-0.432,2.146,223.522
4540,-0.425,2.149,223.544
4541,-0.424,2.147,223.567
4542,-0.425,2.154,223.589
4543,-0.422,2.154,223.612
4544,-0.417,2.161,223.64
4545,-0.412,2.191,223.67
4546,-0.421,2.215,223.702
4547,-0.434,2.26,223.738
4548,-0.439,2.265,223.775
4549,-0.46,2.29,223.813
4550,-0.48,2.332,223.851
4551,-0.498,2.365,223.892
4552,-0.509,2.392,223.937
4553,-0.523,2.42,223.983
4554,-0.541,2.438,224.036
4555,-0.562,2.452,224.092
4556,-0.58,2.471,224.151
4557,-0.599,2.487,224.211
4558,-0.617,2.514,224.273
4559,-0.626,2.536,224.336
4560,-0.633,2.565,224.403
4561,-0.649,2.571,224.471
4562,-0.658,2.566,224.54
4563,-0.663,2.59,224.611
4564,-0.667,2.616,224.683
4565,-0.671,2.657,224.753
4566,-0.67,2.665,224.826
4567,-0.674,2.692,224.9
4568,-0.684,2.714,224.976
4569,-0.705,2.744,225.053
4570,-0.71,2.766,225.129
4571,-0.711,2.781,225.207
4572,-0.726,2.794,225.286
4573,-0.742,2.83,225.368
4574,-0.755,2.84,225.452
4575,-0.758,2.857,225.546
4576,-0.761,2.838,225.64
4577,-0.749,2.854,225.737
4578,-0.75,2.847,225.834
4579,-0.753,2.855,225.933
4580,-0.747,2.855,226.037
4581,-0.752,2.864,226.143
4582,-0.747,2.871,226.251
4583,-0.75,2.858,226.36
4584,-0.755,2.876,226.471
4585,-0.757,2.877,226.585
4586,-0.751,2.897,226.701
4587,-0.739,2.894,226.818
4588,-0.753,2.903,226.935
4589,-0.77,2.899,227.053
4590,-0.778,2.909,227.168
4591,-0.807,2.87,227.284
4592,-0.808,2.881,227.402
4593,-0.81,2.856,227.52
4594,-0.816,2.829,227.638
4595,-0.807,2.789,227.764
4596,-0.808,2.782,227.89
4597,-0.8,2.784,228.016
4598,-0.785,2.763,228.14
4599,-0.766,2.767,228.263
4600,-0.743,2.751,228.38
4601,-0.723,2.768,228.498
4602,-0.712,2.757,228.613
4603,-0.697,2.756,228.728
4604,-0.686,2.745,228.84
4605,-0.673,2.737,228.962
4606,-0.664,2.735,229.083
4607,-0.662,2.706,229.202
4608,-0.659,2.69,229.318
4609,-0.647,2.693,229.434
4610,-0.636,2.691,229.551
4611,-0.633,2.682,229.669
4612,-0.634,2.675,229.785
4613,-0.631,2.679,229.902
4614,-0.622,2.652,230.019
4615,-0.605,2.662,230.136
4616,-0.606,2.648,230.252
4617,-0.604,2.646,230.368
4618,-0.596,2.653,230.484
4619,-0.597,2.644,230.598
4620,-0.594,2.643,230.71
4621,-0.584,2.659,230.822
4622,-0.574,2.685,230.934
4623,-0.57,2.691,231.047
4624,-0.567,2.712,231.161
4625,-0.548,2.72,231.28
4626,-0.547,2.716,231.401
4627,-0.549,2.679,231.523
4628,-0.544,2.664,231.645
4629,-0.546,2.646,231.766
4630,-0.547,2.635,231.888
4631,-0.538,2.604,232.018
4632,-0.54,2.59,232.147
4633,-0.548,2.576,232.275
4634,-0.545,2.582,232.403
4635,-0.556,2.578,232.532
4636,-0.544,2.557,232.653
4637,-0.534,2.543,232.773
4638,-0.527,2.54,232.895
4639,-0.524,2.508,233.016
4640,-0.521,2.502,233.136
4641,-0.526,2.463,233.265
4642,-0.529,2.443,233.394
4643,-0.522,2.456,233.523
4644,-0.528,2.446,233.651
4645,-0.505,2.459,233.782
4646,-0.491,2.436,233.922
4647,-0.467,2.435,234.065
4648,-0.442,2.402,234.206
4649,-0.405,2.397,234.348
4650,-0.405,2.361,234.489
4651,-0.375,2.38,234.623
4652,-0.357,2.366,234.756
4653,-0.348,2.369,234.89
4654,-0.337,2.348,235.026
4655,-0.32,2.349,235.163
4656,-0.298,2.353,235.309
4657,-0.267,2.338,235.456
4658,-0.242,2.345,235.601
4659,-0.215,2.31,235.747
4660,-0.196,2.313,235.893
4661,-0.159,2.298,236.037
4662,-0.126,2.299,236.181
4663,-0.117,2.292,236.325
4664,-0.103,2.281,236.469
4665,-0.085,2.273,236.616
4666,-0.065,2.242,236.765
4667,-0.047,2.239,236.913
4668,-0.043,2.241,237.06
4669,-0.043,2.26,237.208
4670,-0.032,2.257,237.357
4671,-0.023,2.266,237.502
4672,-0.028,2.255,237.648
4673,-0.026,2.262,237.794
4674,-0.018,2.268,237.941
4675,-0.022,2.258,238.089
4676,-0.017,2.238,238.238
4677,-0.012,2.269,238.386
4678,-0.006,2.253,238.534
4679,-0.003,2.279,238.682
4680,-0.005,2.268,238.831
4681,-0.008,2.27,238.988
4682,0.006,2.259,239.144
4683,0.013,2.231,239.298
4684,0.004,2.236,239.451
4685,-0.01,2.236,239.604
4686,-0.025,2.189,239.764
4687,-0.035,2.164,239.932
4688,-0.025,2.149,240.102
4689,-0.02,2.125,240.273
4690,-0.015,2.113,240.445
4691,-0.009,2.112,240.619
4692,-0.006,2.079,240.795
4693,0.016,2.087,240.971
4694,0.024,2.069,241.145
4695,0.04,2.07,241.322
4696,0.048,2.062,241.501
4697,0.04,2.055,241.68
4698,0.049,2.055,241.859
4699,0.053,2.04,242.039
4700,0.055,2.01,242.218
4701,0.073,1.978,242.398
4702,0.074,1.952,242.576
4703,0.083,1.949,242.756
4704,0.083,1.958,242.935
4705,0.115,1.984,243.117
4706,0.121,1.959,243.295
4707,0.148,2.001,243.474
4708,0.178,2.01,243.652
4709,0.185,2.019,243.83
4710,0.208,2.035,244.008
4711,0.22,2.068,244.185
4712,0.251,2.063,244.369
4713,0.285,2.064,244.553
4714,0.3,2.052,244.736
4715,0.316,2.014,244.92
4716,0.318,2.025,245.102
4717,0.325,1.994,245.291
4718,0.343,1.976,245.482
4719,0.358,1.988,245.672
4720,0.362,1.966,245.862
4721,0.407,1.898,246.052
4722,0.461,1.848,246.237
4723,0.497,1.812,246.419
4724,0.519,1.754,246.598
4725,0.537,1.721,246.776
4726,0.518,1.706,246.952
4727,0.528,1.709,247.126
4728,0.506,1.689,247.3
4729,0.489,1.672,247.475
4730,0.46,1.687,247.651
4731,0.429,1.678,247.829
4732,0.412,1.695,248.011
4733,0.395,1.683,248.194
4734,0.399,1.676,248.377
4735,0.409,1.699,248.559
4736,0.436,1.674,248.74
4737,0.454,1.682,248.923
4738,0.477,1.706,249.109
4739,0.509,1.726,249.293
4740,0.526,1.777,249.477
4741,0.557,1.839,249.662
4742,0.567,1.834,249.845
4743,0.576,1.891,250.039
4744,0.569,1.908,250.233
4745,0.605,1.971,250.43
4746,0.61,1.943,250.628
4747,0.632,1.97,250.829
4748,0.653,1.964,251.032
4749,0.684,1.965,251.237
4750,0.703,1.971,251.442
4751,0.717,2.004,251.65
4752,0.758,1.993,251.858
4753,0.786,1.996,252.072
4754,0.82,2.028,252.288
4755,0.81,2.036,252.504
4756,0.817,2.025,252.72
4757,0.81,2.024,252.934
4758,0.86,2.016,253.154
4759,0.868,2.022,253.373
4760,0.91,2.025,253.594
4761,0.898,2.002,253.814
4762,0.897,2.036,254.031
4763,0.89,2.03,254.248
4764,0.887,2.009,254.462
4765,0.875,2.023,254.675
4766,0.876,2.024,254.887
4767,0.883,1.991,255.101
4768,0.897,1.955,255.307
4769,0.914,1.975,255.512
4770,0.937,1.895,255.717
4771,0.942,1.892,255.918
4772,0.935,1.814,256.119
4773,0.937,1.798,256.334
4774,0.924,1.788,256.546
4775,0.901,1.704,256.756
4776,0.912,1.724,256.964
4777,0.904,1.658,257.171
4778,0.913,1.678,257.376
4779,0.904,1.611,257.585
4780,0.908,1.611,257.792
4781,0.909,1.57,257.996
4782,0.911,1.577,258.198
4783,0.929,1.579,258.398
4784,0.927,1.612,258.604
4785,0.924,1.613,258.81
4786,0.94,1.611,259.016
4787,0.957,1.623,259.221
4788,0.971,1.658,259.425
4789,0.972,1.682,259.628
4790,0.978,1.688,259.828
4791,1.005,1.723,260.027
4792,1.028,1.763,260.222
4793,1.045,1.697,260.417
4794,1.057,1.755,260.617
4795,1.062,1.668,260.815
4796,1.047,1.67,261.01
4797,1.005,1.635,261.204
4798,0.988,1.585,261.397
4799,1.022,1.64,261.591
4800,1.023,1.587,261.782
4801,0.993,1.619,261.971
4802,0.965,1.575,262.159
4803,0.971,1.556,262.347
4804,0.928,1.545,262.541
4805,0.929,1.501,262.734
4806,0.876,1.472,262.921
4807,0.854,1.434,263.106
4808,0.814,1.381,263.287
4809,0.798,1.325,263.468
4810,0.769,1.267,263.646
4811,0.74,1.202,263.824
4812,0.706,1.173,264.002
4813,0.662,1.126,264.179
4814,0.626,1.083,264.352
4815,0.614,1.02,264.523
4816,0.587,0.983,264.691
4817,0.567,0.929,264.858
4818,0.57,0.894,265.021
4819,0.593,0.864,265.194
4820,0.617,0.816,265.365
4821,0.669,0.795,265.534
4822,0.672,0.757,265.704
4823,0.673,0.765,265.876
4824,0.649,0.765,266.046
4825,0.673,0.759,266.218
4826,0.681,0.747,266.386
4827,0.717,0.724,266.554
4828,0.736,0.706,266.721
4829,0.73,0.714,266.886
4830,0.735,0.7,267.051
4831,0.763,0.715,267.216
4832,0.777,0.704,267.383
4833,0.814,0.736,267.548
4834,0.844,0.723,267.712
4835,0.84,0.695,267.87
4836,0.832,0.709,268.027
4837,0.812,0.707,268.183
4838,0.818,0.686,268.336
4839,0.801,0.72,268.49
4840,0.803,0.679,268.661
4841,0.797,0.695,268.83
4842,0.804,0.641,268.996
4843,0.849,0.668,269.16
4844,0.864,0.614,269.321
4845,0.886,0.641,269.504
4846,0.949,0.612,269.684
4847,0.962,0.55,269.863
4848,0.961,0.559,270.044
4849,0.953,0.497,270.222
4850,0.936,0.499,270.366
4851,0.952,0.519,270.511
4852,0.976,0.499,270.655
4853,0.99,0.503,270.799
4854,0.985,0.483,270.943
4855,1.002,0.478,271.108
4856,1.008,0.424,271.272
4857,0.952,0.393,271.433
4858,0.912,0.418,271.593
4859,0.906,0.368,271.751
4860,0.882,0.405,271.92
4861,0.871,0.365,272.09
4862,0.841,0.365,272.258
4863,0.819,0.377,272.426
4864,0.81,0.373,272.593
4865,0.818,0.43,272.744
4866,0.782,0.443,272.895
4867,0.75,0.486,273.049
4868,0.728,0.5,273.201
4869,0.702,0.507,273.351
4870,0.718,0.547,273.502
4871,0.688,0.543,273.665
4872,0.658,0.582,273.829
4873,0.671,0.584,273.994
4874,0.644,0.612,274.157
4875,0.67,0.623,274.321
4876,0.664,0.639,274.483
4877,0.665,0.651,274.645
4878,0.638,0.681,274.807
4879,0.647,0.685,274.967
4880,0.669,0.751,275.129
4881,0.693,0.717,275.292
4882,0.705,0.742,275.456
4883,0.686,0.737,275.621
4884,0.659,0.809,275.787
4885,0.624,0.8,275.951
4886,0.591,0.802,276.139
4887,0.586,0.857,276.326
4888,0.565,0.828,276.51
4889,0.566,0.871,276.692
4890,0.555,0.881,276.873
4891,0.586,0.911,277.045
4892,0.61,0.88,277.216
4893,0.668,0.92,277.386
4894,0.698,0.917,277.557
4895,0.725,0.948,277.728
4896,0.773,0.956,277.896
4897,0.778,0.96,278.064
4898,0.818,0.979,278.23
4899,0.816,1.008,278.394
4900,0.853,1.04,278.557
4901,0.844,1.007,278.724
4902,0.867,1.018,278.89
4903,0.871,1.069,279.057
4904,0.897,1.056,279.223
4905,0.925,1.087,279.389
4906,0.932,1.084,279.571
4907,0.927,1.073,279.754
4908,0.907,1.065,279.934
4909,0.895,1.085,280.11
4910,0.877,1.094,280.284
4911,0.903,1.072,280.453
4912,0.905,1.148,280.623
4913,0.895,1.147,280.791
4914,0.91,1.173,280.958
4915,0.893,1.164,281.124
4916,0.88,1.206,281.289
4917,0.816,1.213,281.458
4918,0.774,1.137,281.626
4919,0.762,1.211,281.793
4920,0.73,1.211,281.957
4921,0.673,1.197,282.12
4922,0.632,1.203,282.284
4923,0.59,1.211,282.447
4924,0.57,1.2,282.61
4925,0.52,1.216,282.771
4926,0.514,1.186,282.931
4927,0.528,1.245,283.105
4928,0.542,1.248,283.282
4929,0.499,1.278,283.455
4930,0.454,1.207,283.627
4931,0.453,1.149,283.799
4932,0.471,1.131,283.958
4933,0.509,1.151,284.117
4934,0.52,1.145,284.273
4935,0.528,1.138,284.43
4936,0.563,1.188,284.586
4937,0.567,1.154,284.767
4938,0.564,1.121,284.947
4939,0.551,1.149,285.125
4940,0.534,1.053,285.296
4941,0.531,0.967,285.467
4942,0.514,0.958,285.64
4943,0.506,0.888,285.81
4944,0.523,0.927,285.979
4945,0.56,0.995,286.146
4946,0.577,0.956,286.313
4947,0.592,0.956,286.486
4948,0.631,0.905,286.658
4949,0.649,0.845,286.83
4950,0.662,0.856,287
4951,0.647,0.824,287.169
4952,0.611,0.809,287.325
4953,0.602,0.772,287.48
4954,0.577,0.822,287.633
4955,0.589,0.807,287.783
4956,0.593,0.83,287.932
4957,0.608,0.871,288.08
4958,0.616,0.852,288.255
4959,0.605,0.878,288.428
4960,0.6,0.921,288.598
4961,0.62,0.934,288.768
4962,0.598,0.971,288.934
4963,0.634,0.917,289.126
4964,0.692,0.883,289.315
4965,0.671,0.925,289.502
4966,0.699,0.889,289.689
4967,0.735,0.823,289.871
4968,0.787,0.842,290.034
4969,0.822,0.902,290.195
4970,0.822,0.937,290.355
4971,0.808,0.878,290.514
4972,0.77,0.823,290.667
4973,0.743,0.814,290.816
4974,0.732,0.772,290.962
4975,0.743,0.828,291.104
4976,0.746,0.918,291.242
4977,0.711,0.85,291.38
4978,0.715,0.946,291.553
4979,0.719,0.863,291.734
4980,0.742,0.816,291.918
4981,0.719,0.876,292.095
4982,0.685,0.802,292.268
4983,0.642,0.809,292.441
4984,0.59,0.739,292.606
4985,0.536,0.677,292.768
4986,0.484,0.749,292.924
4987,0.429,0.718,293.084
4988,0.332,0.683,293.247
4989,0.251,0.73,293.411
4990,0.205,0.71,293.588
4991,0.121,0.758,293.747
4992,0.056,0.694,293.909
4993,0.012,0.607,294.05
4994,-0.01,0.558,294.197
4995,0.022,0.522,294.344
4996,0.056,0.447,294.485
4997,0.097,0.52,294.625
4998,0.11,0.414,294.757
4999,0.093,0.347,294.891
5000,0.123,0.312,295.023
5001,0.183,0.232,295.151
5002,0.245,0.222,295.28
5003,0.278,0.239,295.409
5004,0.333,0.254,295.547
5005,0.402,0.297,295.683
5006,0.449,0.334,295.819
5007,0.441,0.35,295.956
5008,0.454,0.461,296.086
5009,0.449,0.371,296.212
5010,0.452,0.455,296.336
5011,0.488,0.423,296.459
5012,0.537,0.364,296.579
5013,0.585,0.423,296.699
5014,0.616,0.367,296.816
5015,0.647,0.45,296.934
5016,0.702,0.351,297.053
5017,0.775,0.299,297.171
5018,0.788,0.188,297.288
5019,0.749,0.07,297.437
5020,0.732,-0.055,297.582
5021,0.745,-0.182,297.72
5022,0.723,-0.195,297.889
5023,0.725,-0.322,298.022
5024,0.796,-0.391,298.148
5025,0.911,-0.407,298.267
5026,0.994,-0.483,298.389
5027,1.084,-0.506,298.514
5028,1.135,-0.557,298.643
5029,1.148,-0.581,298.781
5030,1.197,-0.639,298.913
5031,1.21,-0.589,299.045
5032,1.251,-0.533,299.175
5033,1.255,-0.607,299.304
