Sample,Roll,Pitch,Yaw
21838,-0.445,0.722,295.328
21839,-0.537,0.722,295.483
21840,-0.602,0.622,295.629
21841,-0.64,0.651,295.784
21842,-0.621,0.572,295.933
21843,-0.611,0.496,296.078
21844,-0.598,0.534,296.22
21845,-0.547,0.555,296.36
21846,-0.519,0.676,296.494
21847,-0.457,0.718,296.635
21848,-0.405,0.806,296.775
21849,-0.407,0.906,296.926
21850,-0.431,0.923,297.085
21851,-0.48,0.85,297.236
21852,-0.477,0.732,297.383
21853,-0.465,0.602,297.524
21854,-0.486,0.641,297.683
21855,-0.491,0.569,297.839
21856,-0.467,0.692,297.975
21857,-0.491,0.792,298.121
21858,-0.497,0.847,298.276
21859,-0.484,0.963,298.426
21860,-0.451,1.038,298.595
21861,-0.452,1.105,298.765
21862,-0.457,1.142,298.94
21863,-0.44,1.245,299.097
21864,-0.449,1.149,299.251
21865,-0.535,1.072,299.376
21866,-0.552,0.945,299.5
21867,-0.498,1.04,299.619
21868,-0.47,1.121,299.739
21869,-0.38,1.191,299.863
21870,-0.337,1.311,299.997
21871,-0.275,1.418,300.134
21872,-0.22,1.524,300.273
21873,-0.217,1.556,300.417
21874,-0.198,1.668,300.557
21875,-0.262,1.631,300.719
21876,-0.345,1.656,300.875
21877,-0.394,1.54,301.018
21878,-0.465,1.435,301.154
21879,-0.508,1.313,301.287
21880,-0.546,1.221,301.422
21881,-0.542,1.113,301.554
21882,-0.488,1.132,301.689
21883,-0.386,1.169,301.82
21884,-0.288,1.22,301.952
21885,-0.208,1.308,302.079
21886,-0.141,1.398,302.208
21887,-0.091,1.437,302.339
21888,-0.048,1.364,302.47
21889,-0.008,1.365,302.599
21890,-0.026,1.256,302.725
21891,-0.023,1.338,302.847
21892,0.002,1.297,302.968
21893,-0.038,1.186,303.086
21894,-0.093,1.074,303.201
21895,-0.087,0.958,303.328
21896,-0.056,1.079,303.447
21897,-0.003,0.968,303.57
21898,0.038,1.077,303.696
21899,0.109,0.992,303.823
21900,0.202,1.017,303.978
21901,0.215,0.968,304.139
21902,0.268,0.878,304.285
21903,0.27,0.764,304.423
21904,0.277,0.647,304.557
21905,0.267,0.57,304.699
21906,0.292,0.445,304.821
21907,0.338,0.431,304.958
21908,0.317,0.303,305.078
21909,0.288,0.263,305.211
21910,0.277,0.133,305.33
21911,0.277,0.074,305.432
21912,0.28,-0.021,305.533
21913,0.292,-0.013,305.63
21914,0.315,-0.099,305.728
21915,0.362,-0.14,305.824
21916,0.37,-0.231,305.991
21917,0.421,-0.31,306.155
21918,0.483,-0.308,306.326
21919,0.529,-0.265,306.493
21920,0.641,-0.257,306.641
21921,0.741,-0.314,306.755
21922,0.78,-0.246,306.873
21923,0.772,-0.241,306.994
21924,0.804,-0.168,307.112
21925,0.829,-0.08,307.229
21926,0.82,0.029,307.34
21927,0.759,-0.036,307.452
21928,0.659,-0.012,307.565
21929,0.587,-0.085,307.676
21930,0.531,-0.193,307.788
21931,0.491,-0.24,307.925
21932,0.488,-0.263,308.062
21933,0.524,-0.152,308.185
21934,0.524,-0.031,308.306
21935,0.534,0.066,308.431
21936,0.492,0.175,308.563
21937,0.474,0.264,308.709
21938,0.406,0.336,308.851
21939,0.339,0.364,308.998
21940,0.328,0.468,309.135
21941,0.247,0.457,309.266
21942,0.186,0.524,309.381
21943,0.114,0.458,309.493
21944,0.051,0.388,309.602
21945,-0.001,0.287,309.708
21946,-0.053,0.189,309.811
21947,-0.125,0.237,309.951
21948,-0.191,0.233,310.095
21949,-0.246,0.149,310.226
21950,-0.222,0.178,310.37
21951,-0.225,0.3,310.489
21952,-0.213,0.25,310.601
21953,-0.236,0.308,310.711
21954,-0.315,0.249,310.818
21955,-0.395,0.214,310.923
21956,-0.458,0.176,311.025
21957,-0.501,0.087,311.153
21958,-0.533,0,311.281
21959,-0.588,0.02,311.42
21960,-0.632,-0.032,311.549
21961,-0.718,-0.072,311.666
21962,-0.739,-0.16,311.742
21963,-0.723,-0.148,311.808
21964,-0.687,-0.218,311.877
21965,-0.714,-0.268,311.942
21966,-0.719,-0.374,312.015
21967,-0.777,-0.481,312.141
21968,-0.828,-0.595,312.256
21969,-0.899,-0.695,312.372
21970,-0.956,-0.803,312.489
21971,-1.025,-0.904,312.6
21972,-1.052,-1.009,312.671
21973,-1.052,-1.104,312.736
21974,-1.049,-1.155,312.796
21975,-1.082,-1.233,312.857
21976,-1.073,-1.256,312.91
21977,-1.102,-1.292,313.003
21978,-1.129,-1.269,313.093
21979,-1.168,-1.324,313.178
21980,-1.189,-1.275,313.262
21981,-1.254,-1.289,313.342
21982,-1.313,-1.304,313.42
21983,-1.389,-1.253,313.514
21984,-1.423,-1.191,313.609
21985,-1.471,-1.172,313.703
21986,-1.512,-1.118,313.793
21987,-1.56,-1.158,313.88
21988,-1.6,-1.163,313.956
21989,-1.648,-1.177,314.029
21990,-1.673,-1.127,314.1
21991,-1.688,-1.05,314.167
21992,-1.72,-1.146,314.23
21993,-1.766,-1.163,314.247
21994,-1.773,-1.098,314.262
21995,-1.724,-1.005,314.284
21996,-1.673,-0.924,314.303
21997,-1.625,-0.824,314.326
21998,-1.603,-0.736,314.375
21999,-1.577,-0.625,314.422
22000,-1.504,-0.567,314.469
22001,-1.484,-0.46,314.515
22002,-1.464,-0.431,314.562
22003,-1.434,-0.344,314.601
22004,-1.407,-0.29,314.64
22005,-1.377,-0.269,314.677
22006,-1.4,-0.252,314.713
22007,-1.406,-0.252,314.747
22008,-1.428,-0.205,314.762
22009,-1.432,-0.174,314.776
22010,-1.445,-0.125,314.79
22011,-1.441,-0.046,314.806
22012,-1.478,0.005,314.822
22013,-1.519,-0.023,314.86
22014,-1.554,-0.09,314.896
22015,-1.587,-0.185,314.93
22016,-1.593,-0.282,314.962
22017,-1.577,-0.367,314.991
22018,-1.556,-0.461,315.005
22019,-1.504,-0.504,315.013
22020,-1.462,-0.57,315.02
22021,-1.423,-0.665,315.03
22022,-1.361,-0.678,315.032
22023,-1.291,-0.696,315.034
22024,-1.241,-0.754,315.043
22025,-1.179,-0.802,315.052
22026,-1.118,-0.825,315.058
22027,-1.067,-0.811,315.064
22028,-0.989,-0.818,315.07
22029,-0.943,-0.852,315.083
22030,-0.891,-0.85,315.094
22031,-0.827,-0.855,315.106
22032,-0.799,-0.797,315.119
22033,-0.775,-0.795,315.131
22034,-0.754,-0.779,315.19
22035,-0.719,-0.806,315.245
22036,-0.758,-0.839,315.299
22037,-0.772,-0.887,315.351
22038,-0.781,-0.903,315.403
22039,-0.729,-0.87,315.375
22040,-0.693,-0.899,315.347
22041,-0.667,-0.957,315.32
22042,-0.641,-1.016,315.293
22043,-0.596,-1.063,315.265
22044,-0.564,-1.12,315.28
22045,-0.529,-1.175,315.293
22046,-0.515,-1.219,315.306
22047,-0.468,-1.233,315.317
22048,-0.447,-1.221,315.328
22049,-0.4,-1.219,315.355
22050,-0.387,-1.199,315.383
22051,-0.366,-1.171,315.41
22052,-0.344,-1.115,315.435
22053,-0.334,-1.082,315.463
22054,-0.303,-1.043,315.446
22055,-0.265,-0.985,315.43
22056,-0.239,-0.937,315.414
22057,-0.218,-0.86,315.401
22058,-0.195,-0.789,315.389
22059,-0.197,-0.696,315.373
22060,-0.204,-0.623,315.383
22061,-0.217,-0.534,315.393
22062,-0.232,-0.468,315.404
22063,-0.25,-0.389,315.416
22064,-0.254,-0.3,315.428
22065,-0.26,-0.196,315.432
22066,-0.285,-0.098,315.438
22067,-0.289,0.001,315.445
22068,-0.286,0.074,315.453
22069,-0.291,0.158,315.462
22070,-0.285,0.226,315.472
22071,-0.308,0.3,315.484
22072,-0.32,0.394,315.496
22073,-0.313,0.428,315.509
22074,-0.307,0.353,315.523
22075,-0.275,0.299,315.564
22076,-0.271,0.243,315.604
22077,-0.244,0.16,315.639
22078,-0.215,0.079,315.672
22079,-0.221,-0.026,315.701
22080,-0.187,-0.137,315.743
22081,-0.168,-0.249,315.784
22082,-0.174,-0.341,315.832
22083,-0.169,-0.431,315.879
22084,-0.152,-0.526,315.922
22085,-0.121,-0.586,315.911
22086,-0.09,-0.633,315.9
22087,-0.056,-0.685,315.888
22088,-0.039,-0.703,315.874
22089,-0.036,-0.713,315.86
22090,-0.049,-0.731,315.899
22091,-0.103,-0.737,315.935
22092,-0.081,-0.748,315.971
22093,-0.091,-0.796,316.005
22094,-0.107,-0.881,316.033
22095,-0.064,-0.944,316.006
22096,-0.023,-1.017,315.98
22097,0.031,-1.094,315.955
22098,0.07,-1.139,315.922
22099,0.108,-1.084,315.89
22100,0.13,-1.041,315.856
22101,0.145,-0.989,315.844
22102,0.162,-0.953,315.832
22103,0.169,-0.893,315.822
22104,0.149,-0.845,315.813
22105,0.157,-0.807,315.803
22106,0.127,-0.823,315.858
22107,0.126,-0.807,315.913
22108,0.124,-0.812,315.967
22109,0.095,-0.8,316.019
22110,0.084,-0.777,316.07
22111,0.082,-0.776,316.127
22112,0.076,-0.776,316.182
22113,0.046,-0.765,316.236
22114,0.019,-0.772,316.288
22115,0.027,-0.76,316.34
22116,0.051,-0.714,316.347
22117,0.006,-0.707,316.355
22118,-0.02,-0.685,316.363
22119,0.005,-0.72,316.369
22120,0,-0.704,316.376
22121,0.001,-0.664,316.371
22122,0.003,-0.624,316.366
22123,0.01,-0.649,316.362
22124,0.035,-0.62,316.357
22125,0.041,-0.585,316.353
22126,0.014,-0.571,316.402
22127,-0.009,-0.569,316.45
22128,-0.036,-0.615,316.495
22129,-0.037,-0.586,316.54
22130,-0.062,-0.575,316.584
22131,-0.045,-0.556,316.55
22132,-0.022,-0.531,316.516
22133,0.005,-0.483,316.484
22134,0.019,-0.45,316.452
22135,0.03,-0.423,316.421
22136,0.015,-0.425,316.443
22137,-0.003,-0.424,316.465
22138,-0.022,-0.452,316.486
22139,-0.06,-0.464,316.506
22140,-0.051,-0.473,316.525
22141,-0.081,-0.52,316.542
22142,-0.158,-0.596,316.537
22143,-0.232,-0.692,316.532
22144,-0.316,-0.784,316.526
22145,-0.446,-0.808,316.52
22146,-0.571,-0.852,316.51
22147,-0.687,-0.914,316.503
22148,-0.806,-0.959,316.492
22149,-0.885,-0.956,316.485
22150,-0.785,-0.89,316.468
22151,-0.664,-0.849,316.45
22152,-0.556,-0.775,316.437
22153,-0.444,-0.713,316.429
22154,-0.348,-0.64,316.429
22155,-0.308,-0.637,316.45
22156,-0.335,-0.628,316.473
22157,-0.375,-0.617,316.462
22158,-0.379,-0.52,316.449
22159,-0.36,-0.404,316.436
22160,-0.306,-0.299,316.423
22161,-0.271,-0.232,316.415
22162,-0.309,-0.292,316.416
22163,-0.372,-0.354,316.415
22164,-0.448,-0.424,316.41
22165,-0.506,-0.502,316.404
22166,-0.521,-0.554,316.398
22167,-0.527,-0.614,316.391
22168,-0.499,-0.664,316.384
22169,-0.453,-0.657,316.376
22170,-0.415,-0.651,316.37
22171,-0.451,-0.621,316.365
22172,-0.533,-0.697,316.329
22173,-0.619,-0.697,316.284
22174,-0.612,-0.631,316.234
22175,-0.574,-0.556,316.187
22176,-0.485,-0.503,316.145
22177,-0.377,-0.458,316.139
22178,-0.274,-0.404,316.135
22179,-0.171,-0.356,316.136
22180,-0.086,-0.35,316.147
22181,-0.034,-0.363,316.166
22182,0.036,-0.323,316.181
22183,0.122,-0.283,316.153
22184,0.209,-0.235,316.127
22185,0.291,-0.194,316.103
22186,0.371,-0.137,316.081
22187,0.45,-0.123,316.06
22188,0.507,-0.09,316.071
22189,0.518,-0.095,316.087
22190,0.541,-0.099,316.102
22191,0.56,-0.094,316.119
22192,0.594,-0.094,316.135
22193,0.622,-0.079,316.116
22194,0.664,-0.06,316.098
22195,0.695,-0.017,316.082
22196,0.739,0.028,316.067
22197,0.785,0.045,316.053
22198,0.78,0.044,316.1
22199,0.754,0.029,316.145
22200,0.75,-0.009,316.188
22201,0.72,-0.025,316.232
22202,0.67,-0.043,316.272
22203,0.621,-0.064,316.289
22204,0.604,-0.048,316.306
22205,0.596,-0.041,316.324
22206,0.577,-0.052,316.342
22207,0.567,-0.065,316.36
22208,0.535,-0.092,316.377
22209,0.52,-0.109,316.395
22210,0.497,-0.131,316.411
22211,0.445,-0.126,316.426
22212,0.406,-0.139,316.44
22213,0.418,-0.119,316.435
22214,0.405,-0.107,316.43
22215,0.409,-0.11,316.425
22216,0.387,-0.11,316.42
22217,0.363,-0.088,316.415
22218,0.349,-0.06,316.41
22219,0.347,-0.049,316.405
22220,0.363,-0.036,316.4
22221,0.346,-0.046,316.395
22222,0.318,-0.078,316.391
22223,0.31,-0.096,316.386
22224,0.314,-0.079,316.367
22225,0.296,-0.067,316.348
22226,0.286,-0.066,316.329
22227,0.287,-0.05,316.31
22228,0.273,-0.081,316.292
22229,0.26,-0.091,316.296
22230,0.265,-0.114,316.299
22231,0.25,-0.122,316.303
22232,0.26,-0.131,316.305
22233,0.23,-0.129,316.308
22234,0.217,-0.155,316.346
22235,0.171,-0.172,316.382
22236,0.147,-0.179,316.419
22237,0.132,-0.189,316.455
22238,0.133,-0.191,316.49
22239,0.123,-0.207,316.524
22240,0.103,-0.208,316.557
22241,0.093,-0.232,316.589
22242,0.064,-0.236,316.62
22243,0.043,-0.247,316.65
22244,0.032,-0.256,316.666
22245,0.018,-0.244,316.682
22246,0.019,-0.278,316.696
22247,0.017,-0.265,316.711
22248,0.013,-0.257,316.726
22249,0.008,-0.263,316.739
22250,0.006,-0.284,316.752
22251,0.008,-0.285,316.765
22252,0.006,-0.304,316.777
22253,-0.005,-0.298,316.789
22254,0.001,-0.268,316.754
22255,0.033,-0.244,316.721
22256,0.056,-0.254,316.688
22257,0.069,-0.227,316.655
22258,0.073,-0.204,316.622
22259,0.092,-0.197,316.59
22260,0.107,-0.209,316.587
22261,0.116,-0.2,316.583
22262,0.135,-0.195,316.579
22263,0.094,-0.204,316.577
22264,0.1,-0.183,316.573
22265,0.073,-0.194,316.582
22266,0.091,-0.186,316.59
22267,0.076,-0.218,316.598
22268,0.068,-0.224,316.605
22269,0.053,-0.248,316.612
22270,0.026,-0.285,316.675
22271,-0.005,-0.298,316.738
22272,-0.059,-0.326,316.795
22273,-0.098,-0.346,316.853
22274,-0.108,-0.362,316.912
22275,-0.106,-0.309,316.873
22276,-0.076,-0.278,316.834
22277,-0.04,-0.252,316.796
22278,-0.01,-0.23,316.756
22279,-0.007,-0.202,316.717
22280,-0.005,-0.209,316.714
22281,-0.01,-0.193,316.711
22282,0.008,-0.172,316.707
22283,0.036,-0.176,316.705
22284,0.026,-0.163,316.702
22285,0.044,-0.162,316.707
22286,0.066,-0.127,316.712
22287,0.03,-0.109,316.716
22288,0.071,-0.066,316.719
22289,0.116,-0.116,316.722
22290,0.145,-0.066,316.703
22291,0.128,-0.054,316.684
22292,0.131,-0.022,316.665
22293,0.146,0,316.647
22294,0.152,-0.018,316.628
22295,0.124,-0.066,316.645
22296,0.11,-0.065,316.663
22297,0.087,-0.093,316.68
22298,0.084,-0.117,316.696
22299,0.07,-0.154,316.712
22300,0.031,-0.188,316.727
22301,0.018,-0.181,316.723
22302,0.023,-0.152,316.72
22303,0.03,-0.179,316.717
22304,0.034,-0.164,316.714
22305,0.064,-0.132,316.712
22306,0.071,-0.168,316.737
22307,0.032,-0.135,316.761
22308,0.036,-0.172,316.785
22309,0.028,-0.171,316.809
22310,0.017,-0.212,316.831
22311,0.018,-0.185,316.81
22312,0.023,-0.191,316.788
22313,0.043,-0.185,316.767
22314,0.033,-0.199,316.746
22315,0.059,-0.186,316.726
22316,0.044,-0.176,316.702
22317,0.071,-0.17,316.677
22318,0.071,-0.15,316.652
22319,0.092,-0.14,316.628
22320,0.127,-0.129,316.606
22321,0.096,-0.115,316.596
22322,0.136,-0.095,316.586
22323,0.136,-0.125,316.576
22324,0.171,-0.111,316.567
22325,0.179,-0.104,316.558
22326,0.204,-0.086,316.542
22327,0.188,-0.107,316.527
22328,0.196,-0.102,316.512
22329,0.213,-0.083,316.497
22330,0.204,-0.062,316.482
22331,0.17,-0.099,316.502
22332,0.145,-0.113,316.522
22333,0.147,-0.124,316.541
22334,0.098,-0.144,316.559
22335,0.067,-0.148,316.577
22336,0.024,-0.161,316.593
22337,0.053,-0.183,316.575
22338,0.041,-0.194,316.558
22339,0.04,-0.171,316.54
22340,0.03,-0.183,316.522
22341,0.07,-0.197,316.505
22342,0.091,-0.225,316.507
22343,0.087,-0.228,316.508
22344,0.078,-0.224,316.509
22345,0.086,-0.269,316.51
22346,0.073,-0.244,316.511
22347,0.035,-0.232,316.532
22348,0.023,-0.221,316.553
22349,0.005,-0.248,316.573
22350,-0.009,-0.269,316.593
22351,0.005,-0.274,316.611
22352,-0.012,-0.267,316.618
22353,-0.018,-0.264,316.624
22354,-0.004,-0.284,316.629
22355,-0.008,-0.305,316.635
22356,-0.003,-0.281,316.64
22357,-0.015,-0.317,316.659
22358,-0.059,-0.321,316.677
22359,-0.075,-0.343,316.695
22360,-0.075,-0.331,316.712
22361,-0.093,-0.35,316.729
22362,-0.1,-0.349,316.732
22363,-0.106,-0.356,316.735
22364,-0.129,-0.327,316.738
22365,-0.106,-0.32,316.741
22366,-0.077,-0.325,316.743
22367,-0.033,-0.296,316.717
22368,-0.017,-0.313,316.691
22369,-0.006,-0.305,316.664
22370,0.032,-0.288,316.64
22371,0.022,-0.255,316.615
22372,0.037,-0.259,316.62
22373,0.004,-0.273,316.627
22374,-0.028,-0.286,316.633
22375,-0.063,-0.268,316.638
22376,-0.137,-0.282,316.643
22377,-0.176,-0.282,316.647
22378,-0.241,-0.273,316.65
22379,-0.274,-0.245,316.652
22380,-0.311,-0.228,316.655
22381,-0.349,-0.241,316.657
22382,-0.399,-0.246,316.659
22383,-0.432,-0.256,316.717
22384,-0.489,-0.271,316.771
22385,-0.535,-0.252,316.824
22386,-0.565,-0.269,316.878
22387,-0.583,-0.287,316.931
22388,-0.58,-0.294,316.939
22389,-0.584,-0.293,316.947
22390,-0.576,-0.298,316.956
22391,-0.553,-0.303,316.964
22392,-0.512,-0.309,316.971
22393,-0.494,-0.304,316.943
22394,-0.455,-0.296,316.915
22395,-0.405,-0.277,316.889
22396,-0.353,-0.259,316.864
22397,-0.307,-0.219,316.841
22398,-0.328,-0.246,316.889
22399,-0.323,-0.284,316.936
22400,-0.341,-0.303,316.983
22401,-0.359,-0.298,317.028
22402,-0.349,-0.296,317.073
22403,-0.335,-0.31,317.067
22404,-0.337,-0.308,317.061
22405,-0.32,-0.283,317.055
22406,-0.258,-0.289,317.05
22407,-0.242,-0.268,317.046
22408,-0.223,-0.265,317.034
22409,-0.197,-0.255,317.023
22410,-0.195,-0.269,317.013
22411,-0.19,-0.256,317.003
22412,-0.19,-0.234,316.994
22413,-0.177,-0.224,316.977
22414,-0.158,-0.217,316.961
22415,-0.152,-0.23,316.946
22416,-0.16,-0.216,316.931
22417,-0.171,-0.206,316.916
22418,-0.165,-0.187,316.9
22419,-0.146,-0.168,316.855
22420,-0.147,-0.15,316.809
22421,-0.129,-0.126,316.764
22422,-0.127,-0.122,316.718
22423,-0.118,-0.11,316.674
22424,-0.142,-0.128,316.679
22425,-0.142,-0.132,316.683
22426,-0.148,-0.144,316.688
22427,-0.163,-0.153,316.692
22428,-0.146,-0.161,316.697
22429,-0.141,-0.136,316.71
22430,-0.13,-0.141,316.723
22431,-0.159,-0.133,316.735
22432,-0.152,-0.15,316.748
22433,-0.176,-0.127,316.76
22434,-0.18,-0.102,316.755
22435,-0.179,-0.1,316.751
22436,-0.18,-0.098,316.747
22437,-0.168,-0.106,316.742
22438,-0.191,-0.111,316.738
22439,-0.175,-0.1,316.73
22440,-0.164,-0.098,316.722
22441,-0.181,-0.09,316.716
22442,-0.189,-0.093,316.709
22443,-0.192,-0.109,316.701
22444,-0.179,-0.103,316.68
22445,-0.183,-0.1,316.66
22446,-0.179,-0.124,316.64
22447,-0.191,-0.122,316.621
22448,-0.191,-0.113,316.601
22449,-0.225,-0.126,316.63
22450,-0.245,-0.157,316.658
22451,-0.258,-0.153,316.685
22452,-0.285,-0.141,316.712
22453,-0.283,-0.127,316.737
22454,-0.282,-0.128,316.725
22455,-0.26,-0.128,316.701
22456,-0.271,-0.108,316.677
22457,-0.274,-0.091,316.652
22458,-0.253,-0.065,316.629
22459,-0.26,-0.079,316.607
22460,-0.253,-0.1,316.604
22461,-0.265,-0.106,316.601
22462,-0.29,-0.103,316.598
22463,-0.311,-0.129,316.595
22464,-0.305,-0.128,316.591
22465,-0.293,-0.116,316.557
22466,-0.284,-0.118,316.522
22467,-0.29,-0.109,316.489
22468,-0.26,-0.117,316.457
22469,-0.242,-0.125,316.424
22470,-0.235,-0.111,316.407
22471,-0.211,-0.085,316.39
22472,-0.221,-0.09,316.374
22473,-0.193,-0.063,316.359
22474,-0.197,-0.052,316.343
22475,-0.202,-0.034,316.335
22476,-0.216,-0.034,316.327
22477,-0.192,-0.038,316.319
22478,-0.192,-0.057,316.31
22479,-0.192,-0.067,316.302
22480,-0.215,-0.065,316.284
22481,-0.203,-0.065,316.266
22482,-0.211,-0.056,316.248
22483,-0.211,-0.032,316.231
22484,-0.211,-0.004,316.214
22485,-0.177,0.002,316.207
22486,-0.168,0.017,316.201
22487,-0.188,0.008,316.195
22488,-0.197,-0.007,316.189
22489,-0.182,-0.007,316.183
22490,-0.19,0.018,316.188
22491,-0.182,0.039,316.194
22492,-0.198,0.039,316.2
22493,-0.224,0.021,316.206
22494,-0.254,-0.004,316.21
22495,-0.23,0.028,316.214
22496,-0.248,0.011,316.194
22497,-0.24,0.015,316.174
22498,-0.27,-0.021,316.154
22499,-0.27,-0.029,316.133
22500,-0.257,-0.003,316.113
22501,-0.322,-0.023,316.132
22502,-0.383,-0.054,316.149
22503,-0.446,-0.063,316.165
22504,-0.516,-0.078,316.179
22505,-0.585,-0.088,316.191
22506,-0.625,-0.068,316.177
22507,-0.681,-0.087,316.162
22508,-0.698,-0.082,316.146
22509,-0.68,-0.066,316.129
22510,-0.649,-0.06,316.113
22511,-0.617,-0.083,316.182
22512,-0.604,-0.108,316.251
22513,-0.546,-0.177,316.303
22514,-0.508,-0.216,316.367
22515,-0.486,-0.286,316.425
22516,-0.433,-0.286,316.393
22517,-0.421,-0.298,316.361
22518,-0.38,-0.273,316.332
22519,-0.353,-0.253,316.303
22520,-0.337,-0.235,316.275
22521,-0.34,-0.245,316.292
22522,-0.353,-0.255,316.308
22523,-0.378,-0.262,316.325
22524,-0.352,-0.259,316.34
22525,-0.413,-0.264,316.354
22526,-0.424,-0.228,316.308
22527,-0.402,-0.21,316.262
22528,-0.392,-0.174,316.217
22529,-0.378,-0.151,316.171
22530,-0.358,-0.147,316.126
22531,-0.348,-0.192,316.166
22532,-0.324,-0.232,316.206
22533,-0.291,-0.273,316.243
22534,-0.268,-0.287,316.284
22535,-0.237,-0.322,316.322
22536,-0.219,-0.363,316.359
22537,-0.16,-0.355,316.334
22538,-0.154,-0.35,316.307
22539,-0.158,-0.329,316.281
22540,-0.154,-0.291,316.256
22541,-0.146,-0.286,316.231
22542,-0.153,-0.281,316.231
22543,-0.176,-0.255,316.23
22544,-0.192,-0.239,316.23
22545,-0.205,-0.229,316.229
22546,-0.218,-0.204,316.229
22547,-0.217,-0.196,316.205
22548,-0.245,-0.163,316.181
22549,-0.24,-0.152,316.157
22550,-0.215,-0.148,316.134
22551,-0.201,-0.143,316.111
22552,-0.252,-0.179,316.164
22553,-0.267,-0.221,316.219
22554,-0.281,-0.239,316.275
22555,-0.308,-0.259,316.328
22556,-0.357,-0.283,316.377
22557,-0.363,-0.258,316.345
22558,-0.368,-0.232,316.314
22559,-0.353,-0.207,316.283
22560,-0.34,-0.18,316.253
22561,-0.321,-0.183,316.223
22562,-0.312,-0.144,316.177
22563,-0.288,-0.125,316.131
22564,-0.264,-0.106,316.085
22565,-0.253,-0.09,316.039
22566,-0.22,-0.074,315.995
22567,-0.211,-0.061,315.963
22568,-0.221,-0.067,315.932
22569,-0.192,-0.033,315.902
22570,-0.171,-0.012,315.872
22571,-0.152,0.013,315.843
22572,-0.145,0.013,315.844
22573,-0.137,0.004,315.845
22574,-0.17,-0.011,315.845
22575,-0.154,-0.014,315.846
22576,-0.162,-0.028,315.846
22577,-0.178,-0.027,315.846
22578,-0.17,-0.019,315.824
22579,-0.166,-0.02,315.801
22580,-0.19,-0.006,315.78
22581,-0.181,-0.001,315.758
22582,-0.19,0.007,315.737
22583,-0.199,-0.005,315.731
22584,-0.188,0.019,315.726
22585,-0.187,0.018,315.721
22586,-0.168,0.012,315.715
22587,-0.171,0.008,315.71
22588,-0.193,-0.022,315.695
22589,-0.196,-0.036,315.679
22590,-0.192,-0.037,315.663
22591,-0.186,-0.036,315.648
22592,-0.182,-0.039,315.632
22593,-0.202,-0.073,315.67
22594,-0.235,-0.095,315.708
22595,-0.222,-0.113,315.744
22596,-0.232,-0.139,315.781
22597,-0.27,-0.164,315.814
22598,-0.294,-0.188,315.834
22599,-0.313,-0.18,315.853
22600,-0.323,-0.196,315.872
22601,-0.374,-0.209,315.889
22602,-0.383,-0.24,315.905
22603,-0.352,-0.224,315.901
22604,-0.343,-0.225,315.897
22605,-0.328,-0.19,315.893
22606,-0.318,-0.188,315.89
22607,-0.315,-0.186,315.887
22608,-0.309,-0.168,315.849
22609,-0.291,-0.15,315.813
22610,-0.278,-0.143,315.777
22611,-0.264,-0.126,315.742
22612,-0.27,-0.124,315.706
22613,-0.32,-0.146,315.74
22614,-0.339,-0.181,315.773
22615,-0.35,-0.227,315.805
22616,-0.356,-0.263,315.837
22617,-0.373,-0.276,315.868
22618,-0.381,-0.283,315.899
22619,-0.364,-0.279,315.915
22620,-0.37,-0.268,315.93
22621,-0.401,-0.272,315.946
22622,-0.399,-0.29,315.96
22623,-0.394,-0.309,315.975
22624,-0.404,-0.276,315.969
22625,-0.392,-0.274,315.963
22626,-0.37,-0.253,315.958
22627,-0.362,-0.243,315.954
22628,-0.338,-0.246,315.949
22629,-0.313,-0.253,315.931
22630,-0.316,-0.247,315.913
22631,-0.293,-0.241,315.896
22632,-0.3,-0.231,315.88
22633,-0.277,-0.236,315.863
22634,-0.34,-0.209,315.917
22635,-0.351,-0.25,315.976
22636,-0.394,-0.273,316.032
22637,-0.422,-0.275,316.089
22638,-0.429,-0.282,316.146
22639,-0.444,-0.279,316.157
22640,-0.444,-0.255,316.168
22641,-0.457,-0.237,316.178
22642,-0.447,-0.258,316.189
22643,-0.465,-0.275,316.198
22644,-0.473,-0.27,316.182
22645,-0.464,-0.26,316.166
22646,-0.457,-0.265,316.15
22647,-0.478,-0.249,316.135
22648,-0.457,-0.235,316.119
22649,-0.437,-0.221,316.085
22650,-0.415,-0.193,316.052
22651,-0.408,-0.179,316.019
22652,-0.384,-0.155,315.987
22653,-0.365,-0.148,315.955
22654,-0.364,-0.129,315.967
22655,-0.373,-0.167,316.03
22656,-0.391,-0.181,316.092
22657,-0.4,-0.188,316.154
22658,-0.431,-0.22,316.211
22659,-0.47,-0.226,316.268
22660,-0.503,-0.254,316.343
22661,-0.503,-0.273,316.421
22662,-0.529,-0.314,316.493
22663,-0.578,-0.333,316.561
22664,-0.605,-0.368,316.63
22665,-0.57,-0.351,316.606
22666,-0.552,-0.357,316.583
22667,-0.541,-0.343,316.559
22668,-0.509,-0.339,316.536
22669,-0.49,-0.336,316.514
22670,-0.455,-0.264,316.504
22671,-0.537,-0.318,316.496
22672,-0.551,-0.204,316.489
22673,-0.6,-0.23,316.479
22674,-0.635,-0.147,316.47
22675,-0.665,-0.241,316.456
22676,-0.645,-0.144,316.442
22677,-0.631,-0.224,316.425
22678,-0.605,-0.147,316.408
22679,-0.59,-0.227,316.393
22680,-0.54,-0.16,316.381
22681,-0.452,-0.19,316.37
22682,-0.398,-0.21,316.359
