Samples, Mx, My, Mz
3057, 1.103, 16.111, -35.581
3058, 1.103, 16.111, -35.581
3059, 1.103, 16.111, -35.581
3060, 1.103, 16.111, -35.581
3061, 1.103, 16.111, -35.581
3062, 2.867, 18.087, -34.524
3063, 2.867, 18.087, -34.524
3064, 2.867, 18.087, -34.524
3065, 2.867, 18.087, -34.524
3066, 2.867, 18.087, -34.524
3067, 1.985, 17.175, -33.617
3068, 1.985, 17.175, -33.617
3069, 1.985, 17.175, -33.617
3070, 1.985, 17.175, -33.617
3071, 1.985, 17.175, -33.617
3072, 2.426, 18.999, -33.919
3073, 2.426, 18.999, -33.919
3074, 2.426, 18.999, -33.919
3075, 2.426, 18.999, -33.919
3076, 2.426, 18.999, -33.919
3077, 1.397, 21.431, -33.164
3078, 1.397, 21.431, -33.164
3079, 1.397, 21.431, -33.164
3080, 1.397, 21.431, -33.164
3081, 1.397, 21.431, -33.164
3082, 2.279, 21.279, -31.955
3083, 2.279, 21.279, -31.955
3084, 2.279, 21.279, -31.955
3085, 2.279, 21.279, -31.955
3086, 2.279, 21.279, -31.955
3087, 1.397, 21.127, -32.862
3088, 1.397, 21.127, -32.862
3089, 1.397, 21.127, -32.862
3090, 1.397, 21.127, -32.862
3091, 1.397, 21.127, -32.862
3092, 0.662, 21.431, -29.689
3093, 0.662, 21.431, -29.689
3094, 0.662, 21.431, -29.689
3095, 0.662, 21.431, -29.689
3096, 0.662, 21.431, -29.689
3097, 0.074, 20.975, -29.840
3098, 0.074, 20.975, -29.840
3099, 0.074, 20.975, -29.840
3100, 0.074, 20.975, -29.840
3101, 0.074, 20.975, -29.840
3102, -0.808, 21.431, -30.444
3103, -0.808, 21.431, -30.444
3104, -0.808, 21.431, -30.444
3105, -0.808, 21.431, -30.444
3106, -0.808, 21.431, -30.444
3107, 1.397, 23.711, -29.387
3108, 1.397, 23.711, -29.387
3109, 1.397, 23.711, -29.387
3110, 1.397, 23.711, -29.387
3111, 1.397, 23.711, -29.387
3112, 0.074, 25.382, -28.782
3113, 0.074, 25.382, -28.782
3114, 0.074, 25.382, -28.782
3115, 0.074, 25.382, -28.782
3116, 0.074, 25.382, -28.782
3117, 0.662, 26.598, -26.516
3118, 0.662, 26.598, -26.516
3119, 0.662, 26.598, -26.516
3120, 0.662, 26.598, -26.516
3121, 0.662, 26.598, -26.516
3122, 0.074, 28.726, -24.703
3123, 0.074, 28.726, -24.703
3124, 0.074, 28.726, -24.703
3125, 0.074, 28.726, -24.703
3126, 0.074, 28.726, -24.703
3127, 0.662, 28.118, -23.041
3128, 0.662, 28.118, -23.041
3129, 0.662, 28.118, -23.041
3130, 0.662, 28.118, -23.041
3131, 0.662, 28.118, -23.041
3132, 1.838, 31.158, -22.890
3133, 1.838, 31.158, -22.890
3134, 1.838, 31.158, -22.890
3135, 1.838, 31.158, -22.890
3136, 1.838, 31.158, -22.890
3137, -0.073, 31.766, -20.926
3138, -0.073, 31.766, -20.926
3139, -0.073, 31.766, -20.926
3140, -0.073, 31.766, -20.926
3141, -0.073, 31.766, -20.926
3142, 0.662, 32.070, -19.566
3143, 0.662, 32.070, -19.566
3144, 0.662, 32.070, -19.566
3145, 0.662, 32.070, -19.566
3146, 0.662, 32.070, -19.566
3147, 1.103, 32.374, -18.962
3148, 1.103, 32.374, -18.962
3149, 1.103, 32.374, -18.962
3150, 1.103, 32.374, -18.962
3151, 1.103, 32.374, -18.962
3152, -0.367, 32.526, -17.148
3153, -0.367, 32.526, -17.148
3154, -0.367, 32.526, -17.148
3155, -0.367, 32.526, -17.148
3156, -0.367, 32.526, -17.148
3157, 1.691, 34.654, -15.638
3158, 1.691, 34.654, -15.638
3159, 1.691, 34.654, -15.638
3160, 1.691, 34.654, -15.638
3161, 1.691, 34.654, -15.638
3162, -0.073, 32.830, -13.673
3163, -0.073, 32.830, -13.673
3164, -0.073, 32.830, -13.673
3165, -0.073, 32.830, -13.673
3166, -0.073, 32.830, -13.673
3167, -0.955, 33.742, -13.069
3168, -0.955, 33.742, -13.069
3169, -0.955, 33.742, -13.069
3170, -0.955, 33.742, -13.069
3171, -0.955, 33.742, -13.069
3172, -0.073, 35.110, -9.443
3173, -0.073, 35.110, -9.443
3174, -0.073, 35.110, -9.443
3175, -0.073, 35.110, -9.443
3176, -0.073, 35.110, -9.443
3177, 0.221, 34.046, -7.328
3178, 0.221, 34.046, -7.328
3179, 0.221, 34.046, -7.328
3180, 0.221, 34.046, -7.328
3181, 0.221, 34.046, -7.328
3182, 0.074, 36.022, -5.364
3183, 0.074, 36.022, -5.364
3184, 0.074, 36.022, -5.364
3185, 0.074, 36.022, -5.364
3186, 0.074, 36.022, -5.364
3187, -0.955, 35.262, -5.061
3188, -0.955, 35.262, -5.061
3189, -0.955, 35.262, -5.061
3190, -0.955, 35.262, -5.061
3191, -0.955, 35.262, -5.061
3192, -0.661, 34.502, -1.435
3193, -0.661, 34.502, -1.435
3194, -0.661, 34.502, -1.435
3195, -0.661, 34.502, -1.435
3196, -0.661, 34.502, -1.435
3197, -0.661, 35.262, -0.529
3198, -0.661, 35.262, -0.529
3199, -0.661, 35.262, -0.529
3200, -0.661, 35.262, -0.529
3201, -0.661, 35.262, -0.529
3202, 0.809, 34.958, 1.586
3203, 0.809, 34.958, 1.586
3204, 0.809, 34.958, 1.586
3205, 0.809, 34.958, 1.586
3206, 0.809, 34.958, 1.586
3207, -0.808, 35.870, 4.306
3208, -0.808, 35.870, 4.306
3209, -0.808, 35.870, 4.306
3210, -0.808, 35.870, 4.306
3211, -0.808, 35.870, 4.306
3212, -0.808, 34.654, 4.910
3213, -0.808, 34.654, 4.910
3214, -0.808, 34.654, 4.910
3215, -0.808, 34.654, 4.910
3216, -0.808, 34.654, 4.910
3217, -0.073, 33.590, 7.479
3218, -0.073, 33.590, 7.479
3219, -0.073, 33.590, 7.479
3220, -0.073, 33.590, 7.479
3221, -0.073, 33.590, 7.479
3222, -0.073, 32.830, 8.839
3223, -0.073, 32.830, 8.839
3224, -0.073, 32.830, 8.839
3225, -0.073, 32.830, 8.839
3226, -0.073, 32.830, 8.839
3227, 1.838, 32.374, 12.163
3228, 1.838, 32.374, 12.163
3229, 1.838, 32.374, 12.163
3230, 1.838, 32.374, 12.163
3231, 1.838, 32.374, 12.163
3232, 1.397, 32.830, 13.371
3233, 1.397, 32.830, 13.371
3234, 1.397, 32.830, 13.371
3235, 1.397, 32.830, 13.371
3236, 1.397, 32.830, 13.371
3237, 1.985, 29.942, 14.731
3238, 1.985, 29.942, 14.731
3239, 1.985, 29.942, 14.731
3240, 1.985, 29.942, 14.731
3241, 1.985, 29.942, 14.731
3242, 3.309, 30.094, 17.148
3243, 3.309, 30.094, 17.148
3244, 3.309, 30.094, 17.148
3245, 3.309, 30.094, 17.148
3246, 3.309, 30.094, 17.148
3247, 2.867, 26.750, 17.753
3248, 2.867, 26.750, 17.753
3249, 2.867, 26.750, 17.753
3250, 2.867, 26.750, 17.753
3251, 2.867, 26.750, 17.753
3252, 3.456, 26.598, 19.415
3253, 3.456, 26.598, 19.415
3254, 3.456, 26.598, 19.415
3255, 3.456, 26.598, 19.415
3256, 3.456, 26.598, 19.415
3257, 5.073, 26.750, 21.983
3258, 5.073, 26.750, 21.983
3259, 5.073, 26.750, 21.983
3260, 5.073, 26.750, 21.983
3261, 5.073, 26.750, 21.983
3262, 5.514, 25.230, 22.134
3263, 5.514, 25.230, 22.134
3264, 5.514, 25.230, 22.134
3265, 5.514, 25.230, 22.134
3266, 5.514, 25.230, 22.134
3267, 6.984, 24.470, 24.250
3268, 6.984, 24.470, 24.250
3269, 6.984, 24.470, 24.250
3270, 6.984, 24.470, 24.250
3271, 6.984, 24.470, 24.250
3272, 7.132, 21.279, 24.401
3273, 7.132, 21.279, 24.401
3274, 7.132, 21.279, 24.401
3275, 7.132, 21.279, 24.401
3276, 7.132, 21.279, 24.401
3277, 8.308, 21.127, 25.609
3278, 8.308, 21.127, 25.609
3279, 8.308, 21.127, 25.609
3280, 8.308, 21.127, 25.609
3281, 8.308, 21.127, 25.609
3282, 9.778, 20.063, 27.120
3283, 9.778, 20.063, 27.120
3284, 9.778, 20.063, 27.120
3285, 9.778, 20.063, 27.120
3286, 9.778, 20.063, 27.120
3287, 9.778, 19.607, 28.782
3288, 9.778, 19.607, 28.782
3289, 9.778, 19.607, 28.782
3290, 9.778, 19.607, 28.782
3291, 9.778, 19.607, 28.782
3292, 11.984, 18.391, 27.271
3293, 11.984, 18.391, 27.271
3294, 11.984, 18.391, 27.271
3295, 11.984, 18.391, 27.271
3296, 11.984, 18.391, 27.271
3297, 11.984, 16.871, 28.329
3298, 11.984, 16.871, 28.329
3299, 11.984, 16.871, 28.329
3300, 11.984, 16.871, 28.329
3301, 11.984, 16.871, 28.329
3302, 14.189, 16.567, 29.387
3303, 14.189, 16.567, 29.387
3304, 14.189, 16.567, 29.387
3305, 14.189, 16.567, 29.387
3306, 14.189, 16.567, 29.387
3307, 14.189, 14.287, 30.444
3308, 14.189, 14.287, 30.444
3309, 14.189, 14.287, 30.444
3310, 14.189, 14.287, 30.444
3311, 14.189, 14.287, 30.444
3312, 15.513, 13.223, 29.387
3313, 15.513, 13.223, 29.387
3314, 15.513, 13.223, 29.387
3315, 15.513, 13.223, 29.387
3316, 15.513, 13.223, 29.387
3317, 17.571, 13.831, 29.538
3318, 17.571, 13.831, 29.538
3319, 17.571, 13.831, 29.538
3320, 17.571, 13.831, 29.538
3321, 17.571, 13.831, 29.538
3322, 16.248, 12.463, 28.329
3323, 16.248, 12.463, 28.329
3324, 16.248, 12.463, 28.329
3325, 16.248, 12.463, 28.329
3326, 16.248, 12.463, 28.329
3327, 17.865, 10.792, 30.595
3328, 17.865, 10.792, 30.595
3329, 17.865, 10.792, 30.595
3330, 17.865, 10.792, 30.595
3331, 17.865, 10.792, 30.595
3332, 19.042, 9.880, 29.991
3333, 19.042, 9.880, 29.991
3334, 19.042, 9.880, 29.991
3335, 19.042, 9.880, 29.991
3336, 19.042, 9.880, 29.991
3337, 21.247, 10.336, 30.746
3338, 21.247, 10.336, 30.746
3339, 21.247, 10.336, 30.746
3340, 21.247, 10.336, 30.746
3341, 21.247, 10.336, 30.746
3342, 19.630, 8.664, 29.235
3343, 19.630, 8.664, 29.235
3344, 19.630, 8.664, 29.235
3345, 19.630, 8.664, 29.235
3346, 19.630, 8.664, 29.235
3347, 21.394, 8.360, 28.782
3348, 21.394, 8.360, 28.782
3349, 21.394, 8.360, 28.782
3350, 21.394, 8.360, 28.782
3351, 21.394, 8.360, 28.782
3352, 22.423, 6.536, 29.538
3353, 22.423, 6.536, 29.538
3354, 22.423, 6.536, 29.538
3355, 22.423, 6.536, 29.538
3356, 22.423, 6.536, 29.538
3357, 21.247, 5.928, 28.631
3358, 21.247, 5.928, 28.631
3359, 21.247, 5.928, 28.631
3360, 21.247, 5.928, 28.631
3361, 21.247, 5.928, 28.631
3362, 21.688, 8.360, 27.422
3363, 21.688, 8.360, 27.422
3364, 21.688, 8.360, 27.422
3365, 21.688, 8.360, 27.422
3366, 21.688, 8.360, 27.422
3367, 22.717, 5.776, 28.782
3368, 22.717, 5.776, 28.782
3369, 22.717, 5.776, 28.782
3370, 22.717, 5.776, 28.782
3371, 22.717, 5.776, 28.782
3372, 24.776, 5.168, 28.933
3373, 24.776, 5.168, 28.933
3374, 24.776, 5.168, 28.933
3375, 24.776, 5.168, 28.933
3376, 24.776, 5.168, 28.933
3377, 24.335, 4.864, 28.329
3378, 24.335, 4.864, 28.329
3379, 24.335, 4.864, 28.329
3380, 24.335, 4.864, 28.329
3381, 24.335, 4.864, 28.329
3382, 25.217, 4.256, 27.422
3383, 25.217, 4.256, 27.422
3384, 25.217, 4.256, 27.422
3385, 25.217, 4.256, 27.422
3386, 25.217, 4.256, 27.422
3387, 25.217, 3.192, 27.422
3388, 25.217, 3.192, 27.422
3389, 25.217, 3.192, 27.422
3390, 25.217, 3.192, 27.422
3391, 25.217, 3.192, 27.422
3392, 26.981, 2.736, 27.120
3393, 26.981, 2.736, 27.120
3394, 26.981, 2.736, 27.120
3395, 26.981, 2.736, 27.120
3396, 26.981, 2.736, 27.120
3397, 28.452, 2.432, 27.120
3398, 28.452, 2.432, 27.120
3399, 28.452, 2.432, 27.120
3400, 28.452, 2.432, 27.120
3401, 28.452, 2.432, 27.120
3402, 26.834, 2.280, 27.271
3403, 26.834, 2.280, 27.271
3404, 26.834, 2.280, 27.271
3405, 26.834, 2.280, 27.271
3406, 26.834, 2.280, 27.271
3407, 29.040, 0.608, 26.667
3408, 29.040, 0.608, 26.667
3409, 29.040, 0.608, 26.667
3410, 29.040, 0.608, 26.667
3411, 29.040, 0.608, 26.667
3412, 30.363, 0.000, 25.156
3413, 30.363, 0.000, 25.156
3414, 30.363, 0.000, 25.156
3415, 30.363, 0.000, 25.156
3416, 30.363, 0.000, 25.156
3417, 30.510, 0.608, 25.005
3418, 30.510, 0.608, 25.005
3419, 30.510, 0.608, 25.005
3420, 30.510, 0.608, 25.005
3421, 30.510, 0.608, 25.005
3422, 29.481, -3.799, 24.552
3423, 29.481, -3.799, 24.552
3424, 29.481, -3.799, 24.552
3425, 29.481, -3.799, 24.552
3426, 29.481, -3.799, 24.552
3427, 30.804, -5.319, 25.005
3428, 30.804, -5.319, 25.005
3429, 30.804, -5.319, 25.005
3430, 30.804, -5.319, 25.005
3431, 30.804, -5.319, 25.005
3432, 32.275, -3.799, 25.307
3433, 32.275, -3.799, 25.307
3434, 32.275, -3.799, 25.307
3435, 32.275, -3.799, 25.307
3436, 32.275, -3.799, 25.307
3437, 30.804, -7.903, 23.494
3438, 30.804, -7.903, 23.494
3439, 30.804, -7.903, 23.494
3440, 30.804, -7.903, 23.494
3441, 30.804, -7.903, 23.494
3442, 31.393, -9.575, 23.041
3443, 31.393, -9.575, 23.041
3444, 31.393, -9.575, 23.041
3445, 31.393, -9.575, 23.041
3446, 31.393, -9.575, 23.041
3447, 32.716, -10.183, 23.796
3448, 32.716, -10.183, 23.796
3449, 32.716, -10.183, 23.796
3450, 32.716, -10.183, 23.796
3451, 32.716, -10.183, 23.796
3452, 33.451, -13.527, 22.285
3453, 33.451, -13.527, 22.285
3454, 33.451, -13.527, 22.285
3455, 33.451, -13.527, 22.285
3456, 33.451, -13.527, 22.285
3457, 33.598, -11.551, 21.530
3458, 33.598, -11.551, 21.530
3459, 33.598, -11.551, 21.530
3460, 33.598, -11.551, 21.530
3461, 33.598, -11.551, 21.530
3462, 33.451, -12.767, 21.681
3463, 33.451, -12.767, 21.681
3464, 33.451, -12.767, 21.681
3465, 33.451, -12.767, 21.681
3466, 33.451, -12.767, 21.681
3467, 33.598, -13.375, 20.019
3468, 33.598, -13.375, 20.019
3469, 33.598, -13.375, 20.019
3470, 33.598, -13.375, 20.019
3471, 33.598, -13.375, 20.019
3472, 35.069, -12.919, 18.357
3473, 35.069, -12.919, 18.357
3474, 35.069, -12.919, 18.357
3475, 35.069, -12.919, 18.357
3476, 35.069, -12.919, 18.357
3477, 35.069, -14.134, 17.300
3478, 35.069, -14.134, 17.300
3479, 35.069, -14.134, 17.300
3480, 35.069, -14.134, 17.300
3481, 35.069, -14.134, 17.300
3482, 34.921, -16.110, 16.393
3483, 34.921, -16.110, 16.393
3484, 34.921, -16.110, 16.393
3485, 34.921, -16.110, 16.393
3486, 34.921, -16.110, 16.393
3487, 35.951, -17.630, 15.638
3488, 35.951, -17.630, 15.638
3489, 35.951, -17.630, 15.638
3490, 35.951, -17.630, 15.638
3491, 35.951, -17.630, 15.638
3492, 35.951, -16.870, 15.033
3493, 35.951, -16.870, 15.033
3494, 35.951, -16.870, 15.033
3495, 35.951, -16.870, 15.033
3496, 35.951, -16.870, 15.033
3497, 35.804, -17.022, 15.789
3498, 35.804, -17.022, 15.789
3499, 35.804, -17.022, 15.789
3500, 35.804, -17.022, 15.789
3501, 35.804, -17.022, 15.789
3502, 36.686, -18.694, 13.220
3503, 36.686, -18.694, 13.220
3504, 36.686, -18.694, 13.220
3505, 36.686, -18.694, 13.220
3506, 36.686, -18.694, 13.220
3507, 36.980, -18.998, 13.220
3508, 36.980, -18.998, 13.220
3509, 36.980, -18.998, 13.220
3510, 36.980, -18.998, 13.220
3511, 36.980, -18.998, 13.220
3512, 37.715, -20.214, 12.163
3513, 37.715, -20.214, 12.163
3514, 37.715, -20.214, 12.163
3515, 37.715, -20.214, 12.163
3516, 37.715, -20.214, 12.163
3517, 36.245, -21.582, 9.292
3518, 36.245, -21.582, 9.292
3519, 36.245, -21.582, 9.292
3520, 36.245, -21.582, 9.292
3521, 36.245, -21.582, 9.292
3522, 36.833, -21.430, 9.141
3523, 36.833, -21.430, 9.141
3524, 36.833, -21.430, 9.141
3525, 36.833, -21.430, 9.141
3526, 36.833, -21.430, 9.141
3527, 36.686, -22.342, 7.932
3528, 36.686, -22.342, 7.932
3529, 36.686, -22.342, 7.932
3530, 36.686, -22.342, 7.932
3531, 36.686, -22.342, 7.932
3532, 35.657, -22.038, 5.817
3533, 35.657, -22.038, 5.817
3534, 35.657, -22.038, 5.817
3535, 35.657, -22.038, 5.817
3536, 35.657, -22.038, 5.817
3537, 36.980, -23.102, 3.399
3538, 36.980, -23.102, 3.399
3539, 36.980, -23.102, 3.399
3540, 36.980, -23.102, 3.399
3541, 36.980, -23.102, 3.399
3542, 37.862, -23.558, 4.306
3543, 37.862, -23.558, 4.306
3544, 37.862, -23.558, 4.306
3545, 37.862, -23.558, 4.306
3546, 37.862, -23.558, 4.306
3547, 36.686, -23.102, 1.586
3548, 36.686, -23.102, 1.586
3549, 36.686, -23.102, 1.586
3550, 36.686, -23.102, 1.586
3551, 36.686, -23.102, 1.586
3552, 35.951, -23.102, 0.227
3553, 35.951, -23.102, 0.227
3554, 35.951, -23.102, 0.227
3555, 35.951, -23.102, 0.227
3556, 35.951, -23.102, 0.227
3557, 34.774, -25.078, 0.076
3558, 34.774, -25.078, 0.076
3559, 34.774, -25.078, 0.076
3560, 34.774, -25.078, 0.076
3561, 34.774, -25.078, 0.076
3562, 34.921, -24.470, -0.529
3563, 34.921, -24.470, -0.529
3564, 34.921, -24.470, -0.529
3565, 34.921, -24.470, -0.529
3566, 34.921, -24.470, -0.529
3567, 36.686, -25.686, -3.248
3568, 36.686, -25.686, -3.248
3569, 36.686, -25.686, -3.248
3570, 36.686, -25.686, -3.248
3571, 36.686, -25.686, -3.248
3572, 34.186, -22.342, -2.946
3573, 34.186, -22.342, -2.946
3574, 34.186, -22.342, -2.946
3575, 34.186, -22.342, -2.946
3576, 34.186, -22.342, -2.946
3577, 35.657, -25.230, -5.364
3578, 35.657, -25.230, -5.364
3579, 35.657, -25.230, -5.364
3580, 35.657, -25.230, -5.364
3581, 35.657, -25.230, -5.364
3582, 35.216, -23.862, -7.781
3583, 35.216, -23.862, -7.781
3584, 35.216, -23.862, -7.781
3585, 35.216, -23.862, -7.781
3586, 35.216, -23.862, -7.781
3587, 35.069, -25.078, -7.328
3588, 35.069, -25.078, -7.328
3589, 35.069, -25.078, -7.328
3590, 35.069, -25.078, -7.328
3591, 35.069, -25.078, -7.328
3592, 34.921, -22.646, -8.839
3593, 34.921, -22.646, -8.839
3594, 34.921, -22.646, -8.839
3595, 34.921, -22.646, -8.839
3596, 34.921, -22.646, -8.839
3597, 34.333, -22.494, -11.105
3598, 34.333, -22.494, -11.105
3599, 34.333, -22.494, -11.105
3600, 34.333, -22.494, -11.105
3601, 34.333, -22.494, -11.105
3602, 33.010, -24.014, -11.105
3603, 33.010, -24.014, -11.105
3604, 33.010, -24.014, -11.105
3605, 33.010, -24.014, -11.105
3606, 33.010, -24.014, -11.105
3607, 34.333, -24.014, -12.163
3608, 34.333, -24.014, -12.163
3609, 34.333, -24.014, -12.163
3610, 34.333, -24.014, -12.163
3611, 34.333, -24.014, -12.163
3612, 31.687, -23.862, -14.127
3613, 31.687, -23.862, -14.127
3614, 31.687, -23.862, -14.127
3615, 31.687, -23.862, -14.127
3616, 31.687, -23.862, -14.127
3617, 31.540, -22.190, -13.673
3618, 31.540, -22.190, -13.673
3619, 31.540, -22.190, -13.673
3620, 31.540, -22.190, -13.673
3621, 31.540, -22.190, -13.673
3622, 31.246, -22.190, -15.335
3623, 31.246, -22.190, -15.335
3624, 31.246, -22.190, -15.335
3625, 31.246, -22.190, -15.335
3626, 31.246, -22.190, -15.335
3627, 30.363, -22.646, -17.300
3628, 30.363, -22.646, -17.300
3629, 30.363, -22.646, -17.300
3630, 30.363, -22.646, -17.300
3631, 30.363, -22.646, -17.300
3632, 29.628, -23.102, -18.357
3633, 29.628, -23.102, -18.357
3634, 29.628, -23.102, -18.357
3635, 29.628, -23.102, -18.357
3636, 29.628, -23.102, -18.357
3637, 30.510, -23.254, -19.566
3638, 30.510, -23.254, -19.566
3639, 30.510, -23.254, -19.566
3640, 30.510, -23.254, -19.566
3641, 30.510, -23.254, -19.566
3642, 28.452, -23.558, -20.321
3643, 28.452, -23.558, -20.321
3644, 28.452, -23.558, -20.321
3645, 28.452, -23.558, -20.321
3646, 28.452, -23.558, -20.321
3647, 27.717, -23.254, -20.623
3648, 27.717, -23.254, -20.623
3649, 27.717, -23.254, -20.623
3650, 27.717, -23.254, -20.623
3651, 27.717, -23.254, -20.623
3652, 27.129, -24.166, -21.530
3653, 27.129, -24.166, -21.530
3654, 27.129, -24.166, -21.530
3655, 27.129, -24.166, -21.530
3656, 27.129, -24.166, -21.530
3657, 25.070, -24.166, -21.530
3658, 25.070, -24.166, -21.530
3659, 25.070, -24.166, -21.530
3660, 25.070, -24.166, -21.530
3661, 25.070, -24.166, -21.530
3662, 25.805, -24.926, -21.832
3663, 25.805, -24.926, -21.832
3664, 25.805, -24.926, -21.832
3665, 25.805, -24.926, -21.832
3666, 25.805, -24.926, -21.832
3667, 24.188, -25.078, -22.437
3668, 24.188, -25.078, -22.437
3669, 24.188, -25.078, -22.437
3670, 24.188, -25.078, -22.437
3671, 24.188, -25.078, -22.437
3672, 23.600, -24.926, -23.192
3673, 23.600, -24.926, -23.192
3674, 23.600, -24.926, -23.192
3675, 23.600, -24.926, -23.192
3676, 23.600, -24.926, -23.192
3677, 22.570, -24.926, -22.890
3678, 22.570, -24.926, -22.890
3679, 22.570, -24.926, -22.890
3680, 22.570, -24.926, -22.890
3681, 22.570, -24.926, -22.890
3682, 23.600, -23.862, -22.890
3683, 23.600, -23.862, -22.890
3684, 23.600, -23.862, -22.890
3685, 23.600, -23.862, -22.890
3686, 23.600, -23.862, -22.890
3687, 22.717, -23.254, -23.796
3688, 22.717, -23.254, -23.796
3689, 22.717, -23.254, -23.796
3690, 22.717, -23.254, -23.796
3691, 22.717, -23.254, -23.796
3692, 22.129, -25.838, -23.343
3693, 22.129, -25.838, -23.343
3694, 22.129, -25.838, -23.343
3695, 22.129, -25.838, -23.343
3696, 22.129, -25.838, -23.343
3697, 22.129, -25.078, -25.458
3698, 22.129, -25.078, -25.458
3699, 22.129, -25.078, -25.458
3700, 22.129, -25.078, -25.458
3701, 22.129, -25.078, -25.458
3702, 19.924, -24.774, -25.156
3703, 19.924, -24.774, -25.156
3704, 19.924, -24.774, -25.156
3705, 19.924, -24.774, -25.156
3706, 19.924, -24.774, -25.156
3707, 20.806, -22.646, -26.365
3708, 20.806, -22.646, -26.365
3709, 20.806, -22.646, -26.365
3710, 20.806, -22.646, -26.365
3711, 20.806, -22.646, -26.365
3712, 20.806, -23.406, -27.422
3713, 20.806, -23.406, -27.422
3714, 20.806, -23.406, -27.422
3715, 20.806, -23.406, -27.422
3716, 20.806, -23.406, -27.422
3717, 20.071, -20.518, -26.818
3718, 20.071, -20.518, -26.818
3719, 20.071, -20.518, -26.818
3720, 20.071, -20.518, -26.818
3721, 20.071, -20.518, -26.818
3722, 18.894, -18.542, -30.444
3723, 18.894, -18.542, -30.444
3724, 18.894, -18.542, -30.444
3725, 18.894, -18.542, -30.444
3726, 18.894, -18.542, -30.444
3727, 19.777, -16.414, -29.235
3728, 19.777, -16.414, -29.235
3729, 19.777, -16.414, -29.235
3730, 19.777, -16.414, -29.235
3731, 19.777, -16.414, -29.235
3732, 16.983, -16.110, -31.653
3733, 16.983, -16.110, -31.653
3734, 16.983, -16.110, -31.653
3735, 16.983, -16.110, -31.653
3736, 16.983, -16.110, -31.653
3737, 17.571, -14.438, -34.221
3738, 17.571, -14.438, -34.221
3739, 17.571, -14.438, -34.221
3740, 17.571, -14.438, -34.221
3741, 17.571, -14.438, -34.221
3742, 16.101, -14.894, -33.617
3743, 16.101, -14.894, -33.617
3744, 16.101, -14.894, -33.617
3745, 16.101, -14.894, -33.617
3746, 16.101, -14.894, -33.617
3747, 14.483, -14.590, -33.466
3748, 14.483, -14.590, -33.466
3749, 14.483, -14.590, -33.466
3750, 14.483, -14.590, -33.466
3751, 14.483, -14.590, -33.466
3752, 16.689, -13.223, -34.524
3753, 16.689, -13.223, -34.524
3754, 16.689, -13.223, -34.524
3755, 16.689, -13.223, -34.524
3756, 16.689, -13.223, -34.524
3757, 16.836, -12.311, -34.221
3758, 16.836, -12.311, -34.221
3759, 16.836, -12.311, -34.221
3760, 16.836, -12.311, -34.221
3761, 16.836, -12.311, -34.221
3762, 14.924, -11.399, -33.466
3763, 14.924, -11.399, -33.466
3764, 14.924, -11.399, -33.466
3765, 14.924, -11.399, -33.466
3766, 14.924, -11.399, -33.466
3767, 13.748, -9.879, -33.768
3768, 13.748, -9.879, -33.768
3769, 13.748, -9.879, -33.768
3770, 13.748, -9.879, -33.768
3771, 13.748, -9.879, -33.768
3772, 16.983, -8.815, -35.581
3773, 16.983, -8.815, -35.581
3774, 16.983, -8.815, -35.581
3775, 16.983, -8.815, -35.581
3776, 16.983, -8.815, -35.581
3777, 15.954, -8.055, -35.581
3778, 15.954, -8.055, -35.581
3779, 15.954, -8.055, -35.581
3780, 15.954, -8.055, -35.581
3781, 15.954, -8.055, -35.581
3782, 14.336, -7.143, -35.279
3783, 14.336, -7.143, -35.279
3784, 14.336, -7.143, -35.279
3785, 14.336, -7.143, -35.279
3786, 14.336, -7.143, -35.279
3787, 12.572, -5.319, -36.034
3788, 12.572, -5.319, -36.034
3789, 12.572, -5.319, -36.034
3790, 12.572, -5.319, -36.034
3791, 12.572, -5.319, -36.034
3792, 12.719, -4.711, -35.883
3793, 12.719, -4.711, -35.883
3794, 12.719, -4.711, -35.883
3795, 12.719, -4.711, -35.883
3796, 12.719, -4.711, -35.883
3797, 13.454, -4.407, -36.186
3798, 13.454, -4.407, -36.186
3799, 13.454, -4.407, -36.186
3800, 13.454, -4.407, -36.186
3801, 13.454, -4.407, -36.186
3802, 14.189, -2.127, -36.941
3803, 14.189, -2.127, -36.941
3804, 14.189, -2.127, -36.941
3805, 14.189, -2.127, -36.941
3806, 14.189, -2.127, -36.941
3807, 12.719, -1.064, -37.545
3808, 12.719, -1.064, -37.545
3809, 12.719, -1.064, -37.545
3810, 12.719, -1.064, -37.545
3811, 12.719, -1.064, -37.545
3812, 12.278, -0.152, -37.394
3813, 12.278, -0.152, -37.394
3814, 12.278, -0.152, -37.394
3815, 12.278, -0.152, -37.394
3816, 12.278, -0.152, -37.394
3817, 10.513, 3.192, -37.092
3818, 10.513, 3.192, -37.092
3819, 10.513, 3.192, -37.092
3820, 10.513, 3.192, -37.092
