21.44,-90.67,5.62,7.08,4.45,1
21.49,-90.67,5.69,7.08,4.45,1
21.54,-90.67,5.69,7.08,4.51,0
21.6,-90.67,5.62,7.14,4.45,0
21.66,-90.67,5.62,7.08,4.51,0
21.72,-90.73,5.62,7.08,4.82,0
21.75,-90.73,5.56,7.27,4.95,0
21.81,-90.79,5.62,7.2,5.01,0
21.87,-90.73,5.69,7.27,5.07,0
21.93,-90.79,5.69,7.27,5.14,0
21.99,-90.79,5.69,7.39,5.14,0
22.02,-90.79,5.75,7.39,5.14,0
22.05,-90.85,5.69,7.45,5.26,0
22.08,-90.85,5.75,7.52,5.2,0
22.11,-90.85,5.75,7.52,5.26,0
22.14,-90.85,5.75,7.7,5.32,0
22.17,-90.79,5.69,7.45,5.39,0
22.2,-90.79,5.69,7.39,5.45,0
22.23,-90.73,5.69,7.33,5.39,0
22.26,-90.67,5.56,7.33,5.32,0
22.29,-90.6,5.37,7.08,5.32,0
22.32,-90.67,5.19,7.2,5.39,0
22.35,-90.67,5,7.33,5.45,0
22.38,-90.54,4.94,7.14,5.45,0
22.41,-90.29,4.81,7.14,5.39,0
22.44,-90.1,4.87,7.02,5.45,0
22.47,-89.92,4.81,6.89,5.45,0
22.5,-89.67,4.62,6.58,5.45,0
22.53,-89.42,4.44,5.83,5.51,0
22.56,-89.29,4.31,5.33,5.7,0
22.59,-89.17,4.19,4.77,5.95,0
22.62,-88.79,4.06,4.45,6.01,0
22.65,-88.48,3.94,4.14,6.14,0
22.68,-88.1,3.75,3.77,6.32,0
22.71,-87.79,3.69,3.2,6.39,0
22.74,-87.48,3.56,2.58,6.57,0
22.77,-87.29,3.56,2.27,6.64,0
22.8,-86.98,3.56,1.83,6.76,0
22.83,-86.73,3.5,1.2,6.82,0
22.86,-86.54,3.37,0.64,6.95,0
22.9,-86.35,3.31,0.33,7.07,0
22.93,-86.23,3.25,-0.11,7.2,0
22.96,-86.04,3.25,-0.42,7.14,0
22.99,-85.98,3.31,-0.61,7.2,0
23.04,-85.98,3.31,-0.8,7.2,0
23.09,-86.04,3.5,-0.86,7.32,0
23.14,-86.29,3.81,-0.73,7.45,0
23.19,-86.54,4.06,-0.86,7.45,0
23.24,-86.6,4.06,-0.98,7.51,0
23.29,-86.6,4.12,-0.8,7.57,0
